,OTUs,a,b,c,size,Class
1017,ASV44865,0.000515061,0,0,0.017168688,a
1018,ASV44866,0.000560699,0,0,0.018689964,a
1019,ASV44867,0.000547659,0,0,0.018255314,a
1020,ASV44868,0.0005281,0,0,0.017603338,a
1021,ASV44869,0.000488982,0,0,0.016299387,a
1022,ASV44870,0.000554179,0,0,0.018472639,a
1023,ASV44871,0.00053462,0,0,0.017820663,a
1024,ASV44872,0.00053462,0,0,0.017820663,a
1025,ASV44873,0.000443343,0,0,0.014778111,a
1026,ASV44874,0.000560699,0,0,0.018689964,a
1027,ASV44875,0.000475942,0,0,0.015864737,a
1028,ASV44876,0.0005281,6.52E-06,0,0.017820663,a
1029,ASV44877,0.000488982,0,0,0.016299387,a
1030,ASV44878,0.000475942,0,0,0.015864737,a
1031,ASV44879,0.000404225,0,0,0.01347416,a
1032,ASV44880,0.000443343,0,0,0.014778111,a
1033,ASV44881,0.000462903,0,0,0.015430086,a
1034,ASV44882,0.000365106,0,0,0.012170209,a
1035,ASV44883,0.000462903,0,0,0.015430086,a
1036,ASV44884,0.000404225,0,0,0.01347416,a
1037,ASV44885,0.000299909,0,0,0.009996957,a
1038,ASV44886,0.000378146,0,0,0.012604859,a
1039,ASV44887,0.000345547,0,0,0.011518234,a
1040,ASV44888,0.000319468,0,0,0.010648933,a
1041,ASV44889,0.00026079,0,0,0.008693006,a
1042,ASV44890,0.00026079,0,0,0.008693006,a
1043,ASV44891,0.000241231,0,0,0.008041031,a
1044,ASV44892,0.000332507,0,0,0.011083583,a
1045,ASV44893,0.000339027,0,0,0.011300908,a
1046,ASV44894,0.000306428,0,0,0.010214283,a
1047,ASV44895,0.00027383,0,0,0.009127657,a
1048,ASV449,0,0.000378146,0,0.012604859,b
1049,ASV44900,0.000215152,0,0,0.00717173,a
1050,ASV44903,0.000228191,0,0,0.007606381,a
1051,ASV44906,0.000202112,0,0,0.00673708,a
1052,ASV4501,0,0,0.000678055,0.022601817,c
1053,ASV45012,6.52E-06,0.000228191,0,0.007823706,b
1054,ASV45067,0,0.000339027,0,0.011300908,b
1055,ASV45139,0.00346851,0,0,0.115616986,a
1056,ASV45140,0.003338114,0,0,0.111270483,a
1057,ASV45141,0.002907811,0,0,0.096927022,a
1058,ASV45142,0.002894771,0,0,0.096492372,a
1059,ASV45143,0.002725258,0,0,0.090841918,a
1060,ASV45144,0.002640501,0,0,0.088016691,a
1061,ASV45145,0.002562264,0,0,0.085408789,a
1062,ASV45146,0.002340592,0,0,0.078019733,a
1063,ASV45147,0.002327552,0,0,0.077585083,a
1064,ASV45148,0.001968966,0,0,0.065632199,a
1065,ASV45149,0.002144999,0,0,0.071499978,a
1066,ASV45150,0.002079802,0,0,0.069326727,a
1067,ASV45151,0.00213848,0,0,0.071282653,a
1068,ASV45152,0.002001565,0,0,0.066718825,a
1069,ASV45153,0.001897249,0,0,0.063241622,a
1070,ASV45154,0.001747294,0,0,0.058243143,a
1071,ASV45155,0.001682097,0,0,0.056069892,a
1072,ASV45156,0.001727735,0,0,0.057591168,a
1073,ASV45157,0.00186465,0,0,0.062154996,a
1074,ASV45158,0.001753814,0,0,0.058460469,a
1075,ASV45159,0.001955926,0,0,0.065197549,a
1076,ASV45160,0.001805972,0,0,0.06019907,a
1077,ASV45161,0.001740775,0,0.000208632,0.064980223,a
1078,ASV45162,0.001662537,0,0,0.055417916,a
1079,ASV45163,0.001760334,0,0,0.058677794,a
1080,ASV45164,0.001499544,0,0,0.049984787,a
1081,ASV45165,0.001434346,0,0,0.047811536,a
1082,ASV45166,0.001493024,0,0,0.049767462,a
1083,ASV45167,0.001493024,0,0,0.049767462,a
1084,ASV45168,0.00133655,0,0,0.044551658,a
1085,ASV45169,0.001264832,0,0,0.042161081,a
1086,ASV45170,0.001225714,0,0,0.04085713,a
1087,ASV45171,0.001369149,0,0.003331595,0.156691442,c
1088,ASV45172,0.001140957,0,0,0.038031903,a
1089,ASV45173,0.001121398,0,0,0.037379928,a
1090,ASV45174,0.001121398,0,0,0.037379928,a
1091,ASV45175,0.001101839,0,0,0.036727952,a
1092,ASV45176,0.001127918,0,0,0.037597253,a
1093,ASV45177,0.001121398,0,0,0.037379928,a
1094,ASV45178,0.00107576,0,0,0.035858652,a
1095,ASV45179,0.001082279,0,0,0.036075977,a
1096,ASV45180,0.000912766,0,0,0.030425523,a
1097,ASV45181,0.000932325,0,0,0.031077498,a
1098,ASV45182,0.000880167,0,0,0.029338897,a
1099,ASV45183,0.000880167,0,0,0.029338897,a
1100,ASV45184,0.000841048,0,0,0.028034946,a
1101,ASV45185,0.000873647,0,0,0.029121572,a
1102,ASV45186,0.000756292,0,0,0.025209719,a
1103,ASV45187,0.000873647,0,0,0.029121572,a
1104,ASV45188,0.000775851,0,0,0.025861694,a
1105,ASV45189,0.000651975,0,0,0.021732516,a
1106,ASV45190,0.000684574,0,0,0.022819142,a
1107,ASV45191,0.000665015,0,0,0.022167167,a
1108,ASV45192,0.000573738,0,0,0.019124614,a
1109,ASV45193,0.000554179,0,0,0.018472639,a
1110,ASV45194,0.000515061,8.48E-05,0,0.019993915,a
1111,ASV45195,0.000515061,0,0,0.017168688,a
1112,ASV45196,0.000502021,0,0,0.016734037,a
1113,ASV45197,0.000430304,0,0,0.014343461,a
1114,ASV45198,0.000417264,6.52E-06,0,0.014126136,a
1115,ASV45199,0.000378146,0,0,0.012604859,a
1116,ASV45200,0.000345547,0,0,0.011518234,a
1117,ASV45201,0.000306428,0,0,0.010214283,a
1118,ASV45202,0.000306428,0,0,0.010214283,a
1119,ASV45203,0.00026079,0,0,0.008693006,a
1120,ASV45204,0.00027383,0,0,0.009127657,a
1121,ASV45205,0.000241231,0,0,0.008041031,a
1122,ASV45206,0.00026079,0,0,0.008693006,a
1123,ASV45209,0.000202112,0,0,0.00673708,a
1124,ASV45438,0,0.000365106,0,0.012170209,b
1125,ASV45439,6.52E-06,0.000469422,0,0.015864737,b
1126,ASV45442,0,0.000202112,0,0.00673708,b
1127,ASV45679,0,0.001160516,0,0.038683879,b
1128,ASV45680,0,0.001088799,0,0.036293302,b
1129,ASV45681,0,0.000977963,0,0.032598774,b
1130,ASV45682,0,0.000873647,0,0.029121572,b
1131,ASV45683,0,0.000834529,0,0.027817621,b
1132,ASV45684,0,0.000775851,0,0.025861694,b
1133,ASV45685,0,0.000749772,0,0.024992394,b
1134,ASV45686,0,0.000756292,0,0.025209719,b
1135,ASV45687,0,0.000691094,0,0.023036467,b
1136,ASV45688,0,0.000658495,0,0.021949841,b
1137,ASV45689,0,0.000619377,0,0.02064589,b
1138,ASV45690,0,0.000691094,0,0.023036467,b
1139,ASV45691,0,0.000586778,0,0.019559265,b
1140,ASV45692,0,0.000606337,0,0.02021124,b
1141,ASV45693,0,0.000593298,0,0.01977659,b
1142,ASV45694,0,0.000573738,0,0.019124614,b
1143,ASV45695,0,0.000586778,0,0.019559265,b
1144,ASV45696,0,0.000502021,0,0.016734037,b
1145,ASV45697,0,0.000573738,0,0.019124614,b
1146,ASV45698,0,0.000586778,0,0.019559265,b
1147,ASV45699,0,0.00052158,0,0.017386013,b
1148,ASV45700,0,0.000475942,0,0.015864737,b
1149,ASV45701,0,0.000586778,0,0.019559265,b
1150,ASV45702,0,0.000645456,0,0.021515191,b
1151,ASV45703,0,0.00053462,0,0.017820663,b
1152,ASV45704,0,0.000469422,0,0.015647412,b
1153,ASV45705,0,0.000893206,0,0.029773547,b
1154,ASV45706,0,0.000462903,0,0.015430086,b
1155,ASV45707,0,0.0005281,0,0.017603338,b
1156,ASV45708,0,0.000495501,0,0.016516712,b
1157,ASV45709,0,0.000502021,0,0.016734037,b
1158,ASV45710,0,0.000475942,0,0.015864737,b
1159,ASV45711,0,0.000502021,0,0.016734037,b
1160,ASV45712,0,0.000469422,0,0.015647412,b
1161,ASV45713,0,0.000488982,0,0.016299387,b
1162,ASV45714,0,0.000488982,0,0.016299387,b
1163,ASV45715,0,0.000449863,0,0.014995436,b
1164,ASV45716,0,0.000423784,0,0.014126136,b
1165,ASV45717,0,0.000397705,0,0.013256835,b
1166,ASV45718,0,0.000417264,0,0.01390881,b
1167,ASV45719,0,0.000352067,0,0.011735559,b
1168,ASV45720,0,0.000417264,0,0.01390881,b
1169,ASV45721,0,0.000456383,0,0.015212761,b
1170,ASV45722,0,0.000443343,0,0.014778111,b
1171,ASV45723,0,0.000436824,0,0.014560786,b
1172,ASV45724,0,0.000384666,0,0.012822185,b
1173,ASV45725,0,0.000462903,0,0.015430086,b
1174,ASV45726,0,0.000502021,0.000117356,0.02064589,b
1175,ASV45727,0,0.000352067,0,0.011735559,b
1176,ASV45728,0,0.000365106,0,0.012170209,b
1177,ASV45729,0,0.000345547,0,0.011518234,b
1178,ASV45730,0,0.000358587,0,0.011952884,b
1179,ASV45731,0,0.000417264,0,0.01390881,b
1180,ASV45732,0,0.000325988,0,0.010866258,b
1181,ASV45733,0,0.000345547,0,0.011518234,b
1182,ASV45734,0,0.000352067,0,0.011735559,b
1183,ASV45735,0,0.000319468,0,0.010648933,b
1184,ASV45736,0,0.00026731,0,0.008910332,b
1185,ASV45737,0,0.000306428,0,0.010214283,b
1186,ASV45738,0,0.000299909,0,0.009996957,b
1187,ASV45739,0,0.000312948,0,0.010431608,b
1188,ASV45740,0,0.000312948,0,0.010431608,b
1189,ASV45741,0,0.00027383,0,0.009127657,b
1190,ASV45742,0,0.00027383,0,0.009127657,b
1191,ASV45743,0,0.000241231,0,0.008041031,b
1192,ASV45744,0,0.000299909,0,0.009996957,b
1193,ASV45745,0,0.000286869,0,0.009562307,b
1194,ASV45746,0,0.000293389,0,0.009779632,b
1195,ASV45747,0,0.000293389,0,0.009779632,b
1196,ASV45748,0,0.000293389,0,0.009779632,b
1197,ASV45749,0,0.00026079,0,0.008693006,b
1198,ASV45750,0,0.000508541,0,0.016951363,b
1199,ASV45751,0,0.000215152,0,0.00717173,b
1200,ASV45753,0,0.000228191,0,0.007606381,b
1201,ASV45754,0,0.000234711,0,0.007823706,b
1202,ASV45755,0,0.000202112,0,0.00673708,b
1203,ASV45756,0,0.000221672,0,0.007389056,b
1204,ASV45757,0,0.000241231,0,0.008041031,b
1205,ASV45758,0,0.000247751,0,0.008258356,b
1206,ASV45759,0,0.000202112,0,0.00673708,b
1207,ASV45767,0,0.000234711,0,0.007823706,b
1208,ASV45772,0,0.000208632,0,0.006954405,b
1209,ASV45778,0,0.000104316,0.000280349,0.012822185,c
1210,ASV4579,0,0.000443343,5.87E-05,0.016734037,b
1211,ASV4592,0.006135089,0.001799452,0.000919285,0.29512757,a
1212,ASV46,0.002529665,0.005417916,0.003083844,0.367714174,none
1213,ASV4611,0,0.000515061,0.000319468,0.027817621,b
1214,ASV46384,0,0.000293389,0,0.009779632,b
1215,ASV46399,0,0.000345547,0,0.011518234,b
1216,ASV4659,0,0.000378146,0.000110836,0.016299387,b
1217,ASV46597,0,0.000749772,0,0.024992394,b
1218,ASV46598,0,0.000651975,0,0.021732516,b
1219,ASV46599,0,0.00054114,0,0.018037988,b
1220,ASV46600,0,0.000612857,0,0.020428565,b
1221,ASV46601,0,0.000554179,0,0.018472639,b
1222,ASV46602,0,0.000554179,0,0.018472639,b
1223,ASV46603,0,0.000554179,0,0.018472639,b
1224,ASV46604,0,0.00054114,0,0.018037988,b
1225,ASV46605,0,0.000560699,0,0.018689964,b
1226,ASV46606,0,0.0005281,0,0.017603338,b
1227,ASV46607,0,0.000495501,0,0.016516712,b
1228,ASV46608,0,0.000560699,0,0.018689964,b
1229,ASV46609,0,0.000469422,0,0.015647412,b
1230,ASV46610,0,0.000847568,0,0.028252271,b
1231,ASV46611,0,0.000443343,0,0.014778111,b
1232,ASV46612,0,0.000417264,0,0.01390881,b
1233,ASV46613,0,0.000462903,0,0.015430086,b
1234,ASV46614,0,0.000482462,0.000658495,0.038031903,c
1235,ASV46615,0,0.000410745,0,0.013691485,b
1236,ASV46616,0,0.000365106,0,0.012170209,b
1237,ASV46617,0,0.000384666,0,0.012822185,b
1238,ASV46618,0,0.000462903,0.000143435,0.02021124,b
1239,ASV46619,0,0.000430304,0,0.014343461,b
1240,ASV46620,0,0.000417264,0,0.01390881,b
1241,ASV46621,0,0.000410745,0,0.013691485,b
1242,ASV46622,0,0.000423784,0,0.014126136,b
1243,ASV46623,0,0.000423784,0,0.014126136,b
1244,ASV46624,0,0.000325988,0,0.010866258,b
1245,ASV46625,0,0.000371626,0,0.012387534,b
1246,ASV46626,0,0.000378146,0,0.012604859,b
1247,ASV46627,0,0.000365106,0,0.012170209,b
1248,ASV46628,0,0.000391185,0,0.01303951,b
1249,ASV46629,0,0.000378146,0,0.012604859,b
1250,ASV46630,0,0.000404225,0,0.01347416,b
1251,ASV46631,0,0.000312948,0,0.010431608,b
1252,ASV46632,0,0.000365106,0,0.012170209,b
1253,ASV46633,0,0.000384666,0,0.012822185,b
1254,ASV46634,0,0.000325988,0,0.010866258,b
1255,ASV46635,0,0.000352067,0,0.011735559,b
1256,ASV46636,0,0.000332507,0,0.011083583,b
1257,ASV46637,0,0.000339027,0,0.011300908,b
1258,ASV46638,0,0.000319468,0,0.010648933,b
1259,ASV46639,0,0.00025427,0,0.008475681,b
1260,ASV46640,0,0.000332507,0,0.011083583,b
1261,ASV46641,0,0.000312948,0,0.010431608,b
1262,ASV46642,0,0.000306428,0,0.010214283,b
1263,ASV46643,0,0.000299909,0,0.009996957,b
1264,ASV46644,0,0.000345547,0,0.011518234,b
1265,ASV46645,0,0.000345547,0,0.011518234,b
1266,ASV46646,0,0.000312948,0,0.010431608,b
1267,ASV46647,0,0.000384666,0,0.012822185,b
1268,ASV46648,0,0.000358587,0,0.011952884,b
1269,ASV46649,0,0.000325988,0,0.010866258,b
1270,ASV46650,0,0.000449863,0,0.014995436,b
1271,ASV46651,0,0.000286869,0,0.009562307,b
1272,ASV46652,0,0.000306428,0,0.010214283,b
1273,ASV46653,0,0.000286869,0,0.009562307,b
1274,ASV46654,0,0.00026079,0,0.008693006,b
1275,ASV46655,0,0.000312948,0,0.010431608,b
1276,ASV46656,0,0.000365106,0,0.012170209,b
1277,ASV46657,0,0.000345547,0,0.011518234,b
1278,ASV46658,0,0.000208632,0,0.006954405,b
1279,ASV46659,0,0.000325988,0,0.010866258,b
1280,ASV4666,0,0.000391185,0.000162994,0.018472639,b
1281,ASV46660,0,0.000286869,0,0.009562307,b
1282,ASV46661,0,0.000247751,0,0.008258356,b
1283,ASV46662,0,0.000247751,0,0.008258356,b
1284,ASV46663,0,0.000299909,0,0.009996957,b
1285,ASV46664,0,0.000293389,0,0.009779632,b
1286,ASV46665,0,0.000280349,0,0.009344982,b
1287,ASV46666,0,0.000280349,0,0.009344982,b
1288,ASV46667,0,0.000286869,0,0.009562307,b
1289,ASV46668,0,0.000365106,0,0.012170209,b
1290,ASV46669,0,0.000215152,0,0.00717173,b
1291,ASV46670,0,0.000280349,0,0.009344982,b
1292,ASV46671,0,0.000293389,0,0.009779632,b
1293,ASV46672,0,0.000241231,0,0.008041031,b
1294,ASV46673,0,0.000228191,0,0.007606381,b
1295,ASV46674,0,0.000228191,0,0.007606381,b
1296,ASV46675,0,0.000228191,0,0.007606381,b
1297,ASV46676,0,0.00160386,0,0.05346199,b
1298,ASV46677,0,0.000319468,0,0.010648933,b
1299,ASV46678,0,0.000234711,0,0.007823706,b
1300,ASV46679,0,0.000228191,0,0.007606381,b
1301,ASV46680,0,0.000325988,0,0.010866258,b
1302,ASV46681,0,0.000247751,0,0.008258356,b
1303,ASV46682,0,0.000293389,0,0.009779632,b
1304,ASV46683,0,0.000247751,0,0.008258356,b
1305,ASV46684,0,0.00025427,0,0.008475681,b
1306,ASV46686,0,0.000241231,0,0.008041031,b
1307,ASV46687,0,0.000228191,0,0.007606381,b
1308,ASV46688,0,0.000286869,0,0.009562307,b
1309,ASV46689,0,0.000228191,0,0.007606381,b
1310,ASV46690,0,0.00026731,0,0.008910332,b
1311,ASV46691,0,0.00026079,0,0.008693006,b
1312,ASV46693,0,0.00026731,0,0.008910332,b
1313,ASV46694,0,0.000280349,0,0.009344982,b
1314,ASV46695,0,0.00027383,0,0.009127657,b
1315,ASV46696,0,0.000286869,0,0.009562307,b
1316,ASV46698,0,0.00026079,0,0.008693006,b
1317,ASV46699,0,0.000234711,0,0.007823706,b
1318,ASV46700,0,0.000286869,0,0.009562307,b
1319,ASV46702,0,0.000215152,0,0.00717173,b
1320,ASV46703,0,0.00027383,0,0.009127657,b
1321,ASV46704,0,0.000221672,0,0.007389056,b
1322,ASV46705,0,0.000247751,0,0.008258356,b
1323,ASV46706,0,0.000280349,0,0.009344982,b
1324,ASV46707,0,0.000247751,0,0.008258356,b
1325,ASV46708,0,0.000228191,0,0.007606381,b
1326,ASV46710,0,0.000215152,0,0.00717173,b
1327,ASV46712,0,0.000208632,0,0.006954405,b
1328,ASV46715,0,0.00027383,0,0.009127657,b
1329,ASV46718,0,0.000202112,0,0.00673708,b
1330,ASV46722,0,0.000221672,0,0.007389056,b
1331,ASV46724,0,0.000208632,0,0.006954405,b
1332,ASV46729,0,0.000215152,0,0.00717173,b
1333,ASV46731,0,0.000202112,0,0.00673708,b
1334,ASV46736,0,0.00080193,0,0.026730995,b
1335,ASV46738,0,0.000202112,0,0.00673708,b
1336,ASV46748,0,0.000202112,0,0.00673708,b
1337,ASV46750,0,0.000202112,0,0.00673708,b
1338,ASV46779,0,0.000384666,0,0.012822185,b
1339,ASV46844,0,9.13E-05,0.001460425,0.051723389,c
1340,ASV4693,0,0.000221672,0.000123875,0.011518234,b
1341,ASV47133,0,2.61E-05,0.000215152,0.008041031,c
1342,ASV4720,0,0.00027383,3.26E-05,0.010214283,b
1343,ASV473,0.001153997,0.0010562,0,0.07367323,a
1344,ASV476,0,5.87E-05,0.001036641,0.036510627,c
1345,ASV47929,0,0.001669057,0,0.055635241,b
1346,ASV47930,0,0.000730213,0,0.024340418,b
1347,ASV47931,0,0.000691094,0,0.023036467,b
1348,ASV47932,0,0.0005281,0,0.017603338,b
1349,ASV47933,0,0.000560699,0,0.018689964,b
1350,ASV47934,0,0.000547659,0,0.018255314,b
1351,ASV47935,0,0.000508541,0,0.016951363,b
1352,ASV47936,0,0.000384666,0,0.012822185,b
1353,ASV47937,0,0.000508541,0,0.016951363,b
1354,ASV47938,0,0.00052158,0,0.017386013,b
1355,ASV47939,0,0.000475942,0.00053462,0.0336854,c
1356,ASV47940,0,0.000743252,0,0.024775068,b
1357,ASV47941,0,0.000475942,0,0.015864737,b
1358,ASV47942,0,0.000423784,0,0.014126136,b
1359,ASV47943,0,0.000482462,0,0.016082062,b
1360,ASV47944,0,0.000456383,0,0.015212761,b
1361,ASV47945,0,0.00052158,0,0.017386013,b
1362,ASV47946,0,0.000488982,0,0.016299387,b
1363,ASV47947,0,0.000391185,0,0.01303951,b
1364,ASV47948,0,0.000723693,0,0.024123093,b
1365,ASV47949,0,0.000469422,0,0.015647412,b
1366,ASV47950,0,0.000436824,0,0.014560786,b
1367,ASV47951,0,0.000365106,0,0.012170209,b
1368,ASV47952,0,0.000345547,0,0.011518234,b
1369,ASV47953,0,0.000371626,0,0.012387534,b
1370,ASV47954,0,0.000312948,0,0.010431608,b
1371,ASV47955,0,0.000397705,0,0.013256835,b
1372,ASV47956,0,0.000482462,0,0.016082062,b
1373,ASV47957,0,0.000769331,0,0.025644369,b
1374,ASV47958,0,0.001121398,0,0.037379928,b
1375,ASV47959,0,0.000671535,0,0.022384492,b
1376,ASV47960,0,0.000312948,0,0.010431608,b
1377,ASV47961,0,0.000371626,0,0.012387534,b
1378,ASV47962,0,0.000371626,0,0.012387534,b
1379,ASV47963,0,0.000319468,0.000443343,0.025427044,c
1380,ASV47964,0,0.000345547,0,0.011518234,b
1381,ASV47965,0,0.000332507,0,0.011083583,b
1382,ASV47966,0,0.000306428,0,0.010214283,b
1383,ASV47967,0,0.000293389,0,0.009779632,b
1384,ASV47968,0,0.000247751,0,0.008258356,b
1385,ASV47969,0,0.000306428,0,0.010214283,b
1386,ASV47970,0,0.000293389,0,0.009779632,b
1387,ASV47971,0,0.000306428,0,0.010214283,b
1388,ASV47972,0,0.00027383,0,0.009127657,b
1389,ASV47973,0,0.000632416,0,0.021080541,b
1390,ASV47974,0,0.00026731,0,0.008910332,b
1391,ASV47975,0,0.00027383,0,0.009127657,b
1392,ASV47976,0,0.000299909,0,0.009996957,b
1393,ASV47977,0,0.000332507,0,0.011083583,b
1394,ASV47978,0,0.000286869,0,0.009562307,b
1395,ASV47979,0,0.000293389,0,0.009779632,b
1396,ASV47980,0,0.000319468,0,0.010648933,b
1397,ASV47981,0,0.000247751,0,0.008258356,b
1398,ASV47982,0,0.000247751,0,0.008258356,b
1399,ASV47983,0,0.000234711,0,0.007823706,b
1400,ASV47984,0,0.000247751,0,0.008258356,b
1401,ASV47985,0,0.000228191,0,0.007606381,b
1402,ASV47986,0,0.000241231,0,0.008041031,b
1403,ASV47987,0,0.000234711,0,0.007823706,b
1404,ASV47988,0,0.000228191,0,0.007606381,b
1405,ASV47989,0,0.00025427,0,0.008475681,b
1406,ASV47990,0,0.000397705,0,0.013256835,b
1407,ASV47991,0,0.000286869,0,0.009562307,b
1408,ASV47992,0,0.000241231,0,0.008041031,b
1409,ASV47993,0,0.000228191,0.000319468,0.018255314,c
1410,ASV47994,0,0.000606337,0,0.02021124,b
1411,ASV47995,0,0.000293389,0,0.009779632,b
1412,ASV47996,0,0.000208632,0,0.006954405,b
1413,ASV47997,0,0.000234711,0,0.007823706,b
1414,ASV47999,0,0.000423784,0,0.014126136,b
1415,ASV48,0,0.001043161,0.002281914,0.110835833,c
1416,ASV48000,0,0.000228191,0,0.007606381,b
1417,ASV48001,0,0.000208632,0,0.006954405,b
1418,ASV48002,0,0.000502021,0,0.016734037,b
1419,ASV48003,0,0.000228191,0,0.007606381,b
1420,ASV48004,0,0.000228191,0,0.007606381,b
1421,ASV48005,0,0.000241231,0,0.008041031,b
1422,ASV48006,0,0.000221672,0,0.007389056,b
1423,ASV48007,0,0.00026731,0.000143435,0.013691485,b
1424,ASV48008,0,0.000215152,0,0.00717173,b
1425,ASV48012,0,0.000202112,0,0.00673708,b
1426,ASV48013,0,0.000228191,0,0.007606381,b
1427,ASV48014,0,0.00025427,0,0.008475681,b
1428,ASV48018,0,0.000202112,0,0.00673708,b
1429,ASV48019,0,0.000215152,0,0.00717173,b
1430,ASV48030,0,0.000208632,0,0.006954405,b
1431,ASV48034,0,0.000215152,0,0.00717173,b
1432,ASV48041,0,0.000449863,0,0.014995436,b
1433,ASV48052,0,0.000202112,0,0.00673708,b
1434,ASV48059,0,0.000215152,0,0.00717173,b
1435,ASV48091,0,0.000410745,0,0.013691485,b
1436,ASV4820,0,0.000397705,0.000371626,0.025644369,b
1437,ASV48263,0,0.000671535,0,0.022384492,b
1438,ASV48264,0,0.000860608,0,0.028686921,b
1439,ASV48268,0,0.000325988,0,0.010866258,b
1440,ASV48272,0,0.000430304,0,0.014343461,b
1441,ASV48277,0,0.000475942,0,0.015864737,b
1442,ASV48308,0,0.000488982,0,0.016299387,b
1443,ASV48310,0,0.000593298,0,0.01977659,b
1444,ASV48347,0,0.000417264,0,0.01390881,b
1445,ASV48412,0,0.000325988,0,0.010866258,b
1446,ASV48518,0,6.52E-05,0.000299909,0.012170209,c
1447,ASV4857,0,0.000502021,0,0.016734037,b
1448,ASV48593,0,0.000339027,0,0.011300908,b
1449,ASV48605,0,0.000384666,0,0.012822185,b
1450,ASV48654,0,0.000384666,0,0.012822185,b
1451,ASV48687,0,0.000443343,0,0.014778111,b
1452,ASV48721,0,0.000391185,0,0.01303951,b
1453,ASV48726,0,0.000410745,0,0.013691485,b
1454,ASV48753,0,0.000397705,0,0.013256835,b
1455,ASV48789,0,0.000286869,0,0.009562307,b
1456,ASV488,0,0.000567219,0,0.018907289,b
1457,ASV48825,0,0.000488982,0,0.016299387,b
1458,ASV48831,0,4.56E-05,0.000215152,0.008693006,c
1459,ASV48865,0,3.91E-05,0.000397705,0.014560786,c
1460,ASV49055,0,0.000417264,0,0.01390881,b
1461,ASV4912,0,0.000299909,0.000143435,0.014778111,b
1462,ASV492,0.000195593,0.000834529,0.000104316,0.037814578,b
1463,ASV5,0.001173556,0,0.00026731,0.048028861,a
1464,ASV50,0.004831138,0.001551702,0.002966488,0.311644282,a
1465,ASV5005,0,0.000423784,5.22E-05,0.015864737,b
1466,ASV501,0.000899726,6.52E-05,0.000286869,0.041726431,a
1467,ASV5027,0,0.00027383,0,0.009127657,b
1468,ASV5064,0,0,0.000221672,0.007389056,c
1469,ASV5069,0.001043161,0,0,0.034772026,a
1470,ASV50693,0,0.000482462,0,0.016082062,b
1471,ASV50860,0,6.52E-06,0.000241231,0.008258356,c
1472,ASV51,0,0,0.000606337,0.02021124,c
1473,ASV51051,0,6.52E-06,0.000456383,0.015430086,c
1474,ASV51217,0,0,0.000332507,0.011083583,c
1475,ASV51236,0,0.001043161,0,0.034772026,b
1476,ASV51237,0,0.000958404,0,0.031946799,b
1477,ASV51238,0,0.000938845,0,0.031294823,b
1478,ASV51239,0,0.000860608,0,0.028686921,b
1479,ASV51240,0,0.00079541,0,0.02651367,b
1480,ASV51241,0,0.00080845,0,0.02694832,b
1481,ASV51242,0,0.000678055,0,0.022601817,b
1482,ASV51243,0,0.000775851,0,0.025861694,b
1483,ASV51244,0,0.000658495,0,0.021949841,b
1484,ASV51245,0,0.000691094,0,0.023036467,b
1485,ASV51246,0,0.000704134,0,0.023471117,b
1486,ASV51247,0,0.000638936,0,0.021297866,b
1487,ASV51248,0,0.000704134,0,0.023471117,b
1488,ASV51249,0,0.000671535,0,0.022384492,b
1489,ASV51250,0,0.000554179,0,0.018472639,b
1490,ASV51251,0,0.000684574,0,0.022819142,b
1491,ASV51252,0,0.000547659,0,0.018255314,b
1492,ASV51253,0,0.0005281,0,0.017603338,b
1493,ASV51254,0,0.000658495,0,0.021949841,b
1494,ASV51255,0,0.000547659,0,0.018255314,b
1495,ASV51256,0,0.000593298,0,0.01977659,b
1496,ASV51257,0,0.000515061,0,0.017168688,b
1497,ASV51258,0,0.000443343,0,0.014778111,b
1498,ASV51259,0,0.000495501,0,0.016516712,b
1499,ASV51260,0,0.00053462,0,0.017820663,b
1500,ASV51261,0,0.00052158,0,0.017386013,b
1501,ASV51262,0,0.000508541,0,0.016951363,b
1502,ASV51263,0,0.000462903,0,0.015430086,b
1503,ASV51264,0,0.00053462,0,0.017820663,b
1504,ASV51265,0,0.000599817,0,0.019993915,b
1505,ASV51266,0,0.000456383,0,0.015212761,b
1506,ASV51267,0,0.000456383,0,0.015212761,b
1507,ASV51268,0,0.000391185,0,0.01303951,b
1508,ASV51269,0,0.00052158,0,0.017386013,b
1509,ASV51270,0,0.000423784,0,0.014126136,b
1510,ASV51271,0,0.000449863,0,0.014995436,b
1511,ASV51272,0,0.000495501,0,0.016516712,b
1512,ASV51273,0,0.000352067,0,0.011735559,b
1513,ASV51274,0,0.000443343,0,0.014778111,b
1514,ASV51275,0,0.000443343,0,0.014778111,b
1515,ASV51276,0,0.000593298,0,0.01977659,b
1516,ASV51277,0,0.000462903,0,0.015430086,b
1517,ASV51278,0,0.00052158,0,0.017386013,b
1518,ASV51279,0,0.000508541,0,0.016951363,b
1519,ASV51280,0,0.000423784,0,0.014126136,b
1520,ASV51281,0,0.000391185,0,0.01303951,b
1521,ASV51282,0,0.000423784,0,0.014126136,b
1522,ASV51283,0,0.000495501,0,0.016516712,b
1523,ASV51284,0,0.000443343,0,0.014778111,b
1524,ASV51285,0,0.000404225,0,0.01347416,b
1525,ASV51286,0,0.000378146,0,0.012604859,b
1526,ASV51287,0,0.000397705,6.52E-06,0.01347416,b
