,OTUs,A,B,C,size,Class
1002,ASV39,0.000339027,8.48E-05,0.000469422,0.029773547,C
1003,ASV394,9.13E-05,0,0.000495501,0.019559265,C
1004,ASV395,5.87E-05,0.000286869,0.000234711,0.019341939,none
1005,ASV396,0.006493676,0,0.000143435,0.221237015,A
1006,ASV397,3.91E-05,0,0.00026731,0.010214283,C
1007,ASV3999,6.52E-06,0.000977963,8.48E-05,0.035641327,B
1008,ASV4,0.102614422,0.000619377,0.000169514,3.446777068,A
1009,ASV40,0.004818099,1.30E-05,0,0.161037945,A
1010,ASV400,3.91E-05,0,0.002086322,0.070848003,C
1011,ASV4007,0,0.000775851,0,0.025861694,B
1012,ASV4008,0,0.000717173,0.001440866,0.071934629,C
1013,ASV4009,0,0.000502021,0,0.016734037,B
1014,ASV4010,0,0.001636458,0.000215152,0.061720346,B
1015,ASV4011,0,0.000508541,0,0.016951363,B
1016,ASV4012,0,0.001036641,0,0.034554701,B
1017,ASV4013,0,0.002803495,0.00106272,0.128873821,B
1018,ASV4014,0,0.000515061,0,0.017168688,B
1019,ASV4015,0,0.000488982,0.000769331,0.041943756,C
1020,ASV4016,0,0.000547659,4.56E-05,0.01977659,B
1021,ASV4017,0,0.000449863,1.96E-05,0.015647412,B
1022,ASV4018,0,0.000397705,4.56E-05,0.014778111,B
1023,ASV4019,0,0.001036641,6.52E-05,0.036727952,B
1024,ASV4020,0,0.000365106,0.002112401,0.082583562,C
1025,ASV4021,0,0.001258313,0,0.041943756,B
1026,ASV4022,0,0.000339027,0.000156474,0.016516712,B
1027,ASV4023,0,0.000365106,0.000475942,0.028034946,C
1028,ASV4024,0,0.000306428,0.000371626,0.022601817,C
1029,ASV4025,0,0.000410745,0,0.013691485,B
1030,ASV4026,0,0.00213196,0.002888251,0.167340375,C
1031,ASV4027,0,0.000391185,0,0.01303951,B
1032,ASV4028,0,0.003090364,0.000625896,0.123875342,B
1033,ASV4029,0,0.000384666,0,0.012822185,B
1034,ASV4030,0,0.000899726,0.001121398,0.0673708,C
1035,ASV4031,0,0.00212544,0.000176033,0.076715782,B
1036,ASV4032,0,0.00131699,0.000912766,0.074325205,B
1037,ASV4033,0,0.000977963,0.000580258,0.051940714,B
1038,ASV4034,0,0.000312948,0,0.010431608,B
1039,ASV4035,0,0.000293389,0,0.009779632,B
1040,ASV4036,0,0.000339027,0,0.011300908,B
1041,ASV4037,0,0.000228191,3.91E-05,0.008910332,B
1042,ASV4038,0,0.000306428,0,0.010214283,B
1043,ASV4039,0,0.000332507,0,0.011083583,B
1044,ASV4040,0,0.000410745,9.13E-05,0.016734037,B
1045,ASV4042,0,0.00025427,0,0.008475681,B
1046,ASV4043,0,0.000241231,4.56E-05,0.009562307,B
1047,ASV4044,0,0.000202112,0,0.00673708,B
1048,ASV4045,0,0.000841048,0.000319468,0.038683879,B
1049,ASV4046,0,0.000234711,5.22E-05,0.009562307,B
1050,ASV4047,0,0.000247751,0,0.008258356,B
1051,ASV4048,0,0.000247751,0,0.008258356,B
1052,ASV405,4.56E-05,0.000515061,0.000345547,0.030208198,B
1053,ASV4050,0,0.000221672,9.13E-05,0.010431608,B
1054,ASV4051,0,0.000215152,0,0.00717173,B
1055,ASV4052,0,0.000195593,0.000560699,0.025209719,C
1056,ASV4053,0,0.000280349,0,0.009344982,B
1057,ASV4055,0,0.000202112,0.000130395,0.011083583,B
1058,ASV4056,0,0.000391185,0,0.01303951,B
1059,ASV4057,0,0.000202112,0,0.00673708,B
1060,ASV4058,0,0.000241231,0,0.008041031,B
1061,ASV4059,0,0.000202112,0,0.00673708,B
1062,ASV406,3.26E-05,0.000365106,0.000189073,0.019559265,B
1063,ASV4060,0,0.000195593,0.001408267,0.05346199,C
1064,ASV4061,0,0.000221672,6.52E-06,0.007606381,B
1065,ASV4062,0,0.000208632,0,0.006954405,B
1066,ASV4063,0,0.000202112,0,0.00673708,B
1067,ASV4065,0,0.000189073,0.001356109,0.051506063,C
1068,ASV4066,0,0.000202112,0.001232234,0.047811536,C
1069,ASV4069,0,0.000182553,0.000299909,0.016082062,C
1070,ASV4070,0,0.000215152,5.87E-05,0.009127657,B
1071,ASV4071,0,0.000202112,0,0.00673708,B
1072,ASV4075,0,0.000208632,0,0.006954405,B
1073,ASV4076,0,0.000182553,0.000606337,0.026296345,C
1074,ASV4077,0,0.000215152,0,0.00717173,B
1075,ASV4082,0,0.000221672,0,0.007389056,B
1076,ASV4088,0,0.000202112,0,0.00673708,B
1077,ASV4099,0,0.00052158,0.000684574,0.040205155,C
1078,ASV41,0.000306428,0.001571261,0.000704134,0.086060764,B
1079,ASV4107,0,0.00159082,0.000339027,0.064328248,B
1080,ASV4115,0,0.001577781,3.26E-05,0.053679315,B
1081,ASV4134,0,0.000136915,0.000573738,0.023688443,C
1082,ASV4148,0,0.000645456,0.000182553,0.027600296,B
1083,ASV415,0.000169514,0.08510888,0.015640892,3.363976181,B
1084,ASV4158,0,0.000104316,0.000384666,0.016299387,C
1085,ASV4163,0,0.000136915,0.001004042,0.038031903,C
1086,ASV4177,0,0.000756292,0.000397705,0.038466554,B
1087,ASV4181,0,0.002268875,0.000104316,0.079106359,B
1088,ASV42,0.001786413,0,0,0.059547094,A
1089,ASV4208,0,0.000241231,0.001017082,0.041943756,C
1090,ASV421,3.26E-05,0,0.000378146,0.013691485,C
1091,ASV4221,0,0.000495501,0,0.016516712,B
1092,ASV4248,0,0.000215152,0.000325988,0.018037988,C
1093,ASV4249,0,0.000475942,1.96E-05,0.016516712,B
1094,ASV425,9.13E-05,0.000391185,0.000123875,0.02021124,B
1095,ASV4263,0,0.000104316,0.000228191,0.011083583,C
1096,ASV4266,0,0.000371626,0,0.012387534,B
1097,ASV4283,0,0.000195593,0.000391185,0.019559265,C
1098,ASV4284,0,0.000632416,0.000130395,0.025427044,B
1099,ASV4285,0,0.000515061,0.000202112,0.023905768,B
1100,ASV4286,0,0.000854088,0.000110836,0.032164124,B
1101,ASV4289,0,0.000515061,5.22E-05,0.018907289,B
1102,ASV43,0.000469422,0.000136915,0.000469422,0.035858652,none
1103,ASV4305,0,0.000156474,0.000371626,0.017603338,C
1104,ASV4306,0,6.52E-05,0.00025427,0.010648933,C
1105,ASV4326,0,0.000475942,0.000443343,0.030642848,B
1106,ASV4336,0,0.000397705,0.000658495,0.035206676,C
1107,ASV4354,0,0.000684574,0.000202112,0.029556222,B
1108,ASV4378,0,7.17E-05,0.000339027,0.013691485,C
1109,ASV4380,0,0.000280349,4.56E-05,0.010866258,B
1110,ASV4388,0,0.00026079,1.30E-05,0.009127657,B
1111,ASV4394,0,0.000352067,0.000325988,0.022601817,B
1112,ASV44,0.000332507,0.001036641,0.002040683,0.11366106,C
1113,ASV441,3.26E-05,0,0.000345547,0.012604859,C
1114,ASV4424,0,0.001017082,0.000130395,0.038249228,B
1115,ASV4428,0,0.000599817,0.000117356,0.023905768,B
1116,ASV4463,0,0.00026731,6.52E-05,0.011083583,B
1117,ASV447,0.000104316,0.000880167,0.002379711,0.112139784,C
1118,ASV45,0.000339027,0,0,0.011300908,A
1119,ASV4501,0,3.26E-05,0.000449863,0.016082062,C
1120,ASV46,0.027682879,0.000417264,0.000821489,0.964054418,A
1121,ASV462,1.96E-05,0,0.00025427,0.009127657,C
1122,ASV464,3.91E-05,0.000202112,0.000149954,0.01303951,B
1123,ASV4659,0,0.000430304,6.52E-06,0.014560786,B
1124,ASV47,0.000951884,0.004394315,0.000312948,0.188638241,B
1125,ASV4737,0,0.000723693,0.000143435,0.028904247,B
1126,ASV476,3.91E-05,0.00078889,0,0.027600296,B
1127,ASV479,2.61E-05,0,0.000234711,0.008693006,C
1128,ASV48,0.000397705,0.000834529,0.001160516,0.079758334,none
1129,ASV480,2.61E-05,1.30E-05,0.000964924,0.033468075,C
1130,ASV489,2.61E-05,0,0.000234711,0.008693006,C
1131,ASV49,0.000221672,1.96E-05,0,0.008041031,A
1132,ASV5,0.098004955,0.000352067,0.000339027,3.289868301,A
1133,ASV50,0.000358587,0.000671535,0.00131699,0.078237058,C
1134,ASV5096,0,0.000378146,0,0.012604859,B
1135,ASV51,0.000332507,0,0,0.011083583,A
1136,ASV510,4.56E-05,0.000502021,0,0.018255314,B
1137,ASV5147,0,0.000202112,0,0.00673708,B
1138,ASV522,3.26E-05,0.000410745,0,0.014778111,B
1139,ASV53,0.000228191,0.000762811,0.001636458,0.08758204,C
1140,ASV539,0.000143435,0,0.000554179,0.023253792,C
1141,ASV5417,0,0.004544269,0.000123875,0.155604816,B
1142,ASV5418,0,0.001232234,0.000384666,0.05389664,B
1143,ASV5419,0,0.00134307,1.96E-05,0.045420959,B
1144,ASV542,5.87E-05,0.000384666,0,0.014778111,B
1145,ASV5420,0,0.002105881,0.001258313,0.112139784,B
1146,ASV5421,0,0.001010562,0.000241231,0.041726431,B
1147,ASV5422,0,0.001004042,0.000208632,0.04042248,B
1148,ASV5423,0,0.000730213,0.000345547,0.035858652,B
1149,ASV5424,0,0.000508541,0.000234711,0.024775068,B
1150,ASV5425,0,0.00052158,0.000299909,0.02738297,B
1151,ASV5426,0,0.000469422,0,0.015647412,B
1152,ASV5427,0,0.000423784,0,0.014126136,B
1153,ASV5428,0,0.000410745,0,0.013691485,B
1154,ASV5429,0,0.000384666,0.000247751,0.021080541,B
1155,ASV5430,0,0.000358587,9.13E-05,0.014995436,B
1156,ASV5431,0,0.000358587,0,0.011952884,B
1157,ASV5432,0,0.000358587,0.00025427,0.020428565,B
1158,ASV5433,0,0.00027383,7.17E-05,0.011518234,B
1159,ASV5434,0,0.000404225,0,0.01347416,B
1160,ASV5435,0,0.000495501,0.000299909,0.02651367,B
1161,ASV5436,0,0.000325988,0,0.010866258,B
1162,ASV5437,0,0.000325988,0.000625896,0.031729474,C
1163,ASV5438,0,0.00026731,0,0.008910332,B
1164,ASV5439,0,0.000384666,0.000110836,0.016516712,B
1165,ASV5440,0,0.000325988,0,0.010866258,B
1166,ASV5441,0,0.000319468,0,0.010648933,B
1167,ASV5442,0,0.000293389,0,0.009779632,B
1168,ASV5443,0,0.000293389,0,0.009779632,B
1169,ASV5444,0,0.000280349,0,0.009344982,B
1170,ASV5445,0,0.000306428,7.17E-05,0.012604859,B
1171,ASV5446,0,0.000339027,0,0.011300908,B
1172,ASV5447,0,0.000332507,0.000117356,0.014995436,B
1173,ASV5448,0,0.000280349,8.48E-05,0.012170209,B
1174,ASV5449,0,0.000241231,0,0.008041031,B
1175,ASV5450,0,0.000775851,0.036569305,1.244838527,C
1176,ASV5451,0,0.000306428,0,0.010214283,B
1177,ASV5452,0,0.000241231,0,0.008041031,B
1178,ASV5453,0,0.000306428,0,0.010214283,B
1179,ASV5454,0,0.000286869,0,0.009562307,B
1180,ASV5455,0,0.000325988,0,0.010866258,B
1181,ASV5456,0,0.000286869,0,0.009562307,B
1182,ASV5457,0,0.000319468,0,0.010648933,B
1183,ASV5458,0,0.000299909,0,0.009996957,B
1184,ASV5459,0,0.000339027,0,0.011300908,B
1185,ASV5460,0,0.000286869,0,0.009562307,B
1186,ASV5461,0,0.000508541,0.000202112,0.023688443,B
1187,ASV5462,0,0.00026079,2.61E-05,0.009562307,B
1188,ASV5463,0,0.00026079,0,0.008693006,B
1189,ASV5464,0,0.00026079,0,0.008693006,B
1190,ASV5465,0,0.000221672,7.82E-05,0.009996957,B
1191,ASV5466,0,0.00026731,0,0.008910332,B
1192,ASV5467,0,0.00027383,0,0.009127657,B
1193,ASV5468,0,0.000234711,0,0.007823706,B
1194,ASV5469,0,0.000306428,0,0.010214283,B
1195,ASV5470,0,0.000247751,0,0.008258356,B
1196,ASV5471,0,0.000306428,0.000104316,0.013691485,B
1197,ASV5472,0,0.000293389,0,0.009779632,B
1198,ASV5473,0,0.000280349,0,0.009344982,B
1199,ASV5474,0,0.00027383,0,0.009127657,B
1200,ASV5475,0,0.000247751,0,0.008258356,B
1201,ASV5476,0,0.000241231,0,0.008041031,B
1202,ASV5477,0,0.000293389,0,0.009779632,B
1203,ASV5478,0,0.000286869,0,0.009562307,B
1204,ASV5479,0,0.00027383,0,0.009127657,B
1205,ASV5480,0,0.000247751,0,0.008258356,B
1206,ASV5481,0,0.000293389,0,0.009779632,B
1207,ASV5482,0,0.00027383,0.000149954,0.014126136,B
1208,ASV5483,0,0.00026731,9.78E-05,0.012170209,B
1209,ASV5484,0,0.000228191,0,0.007606381,B
1210,ASV5485,0,0.000228191,0.000123875,0.011735559,B
1211,ASV5486,0,0.00027383,0,0.009127657,B
1212,ASV5487,0,0.000286869,0,0.009562307,B
1213,ASV5488,0,0.000202112,0,0.00673708,B
1214,ASV549,0.001153997,0,3.91E-05,0.039770505,A
1215,ASV5490,0,0.000247751,0,0.008258356,B
1216,ASV5491,0,0.00026079,3.91E-05,0.009996957,B
1217,ASV5492,0,0.000208632,0,0.006954405,B
1218,ASV5493,0,0.000208632,0,0.006954405,B
1219,ASV5494,0,0.00027383,0,0.009127657,B
1220,ASV5495,0,0.000228191,0,0.007606381,B
1221,ASV5496,0,0.000208632,3.91E-05,0.008258356,B
1222,ASV5497,0,0.000241231,0,0.008041031,B
1223,ASV5498,0,0.000215152,0,0.00717173,B
1224,ASV5499,0,0.00025427,0.000228191,0.016082062,B
1225,ASV55,0.000208632,0.000632416,0.000632416,0.049115487,none
1226,ASV5501,0,0.00026079,0,0.008693006,B
1227,ASV5502,0,0.00026079,0,0.008693006,B
1228,ASV5503,0,0.000247751,9.78E-05,0.011518234,B
1229,ASV5504,0,0.00026731,0,0.008910332,B
1230,ASV5505,0,0.000241231,0,0.008041031,B
1231,ASV5506,0,0.00025427,0,0.008475681,B
1232,ASV5507,0,0.00026731,0,0.008910332,B
1233,ASV5508,0,0.000234711,0,0.007823706,B
1234,ASV5509,0,0.000515061,0.000404225,0.030642848,B
1235,ASV5510,0,0.000241231,0,0.008041031,B
1236,ASV5511,0,0.00026079,0,0.008693006,B
1237,ASV5512,0,0.000241231,0,0.008041031,B
1238,ASV5513,0,0.00026731,0,0.008910332,B
1239,ASV5514,0,0.000234711,0,0.007823706,B
1240,ASV5515,0,0.00026731,0,0.008910332,B
1241,ASV5517,0,0.000228191,0,0.007606381,B
1242,ASV5519,0,0.000202112,0,0.00673708,B
1243,ASV5521,0,0.000202112,0,0.00673708,B
1244,ASV5522,0,0.000221672,0,0.007389056,B
1245,ASV5523,0,0.000215152,0,0.00717173,B
1246,ASV5524,0,0.000202112,0,0.00673708,B
1247,ASV5525,0,0.000221672,0,0.007389056,B
1248,ASV5527,0,0.000241231,0,0.008041031,B
1249,ASV5528,0,0.00025427,0,0.008475681,B
1250,ASV5529,0,0.000241231,0,0.008041031,B
1251,ASV5530,0,0.000221672,0,0.007389056,B
1252,ASV5531,0,0.000241231,0.000293389,0.017820663,C
1253,ASV5532,0,0.000228191,0,0.007606381,B
1254,ASV5533,0,0.000247751,0,0.008258356,B
1255,ASV5534,0,0.000234711,0,0.007823706,B
1256,ASV5535,0,0.00026079,0,0.008693006,B
1257,ASV5536,0,0.000215152,0,0.00717173,B
1258,ASV5537,0,0.000234711,0,0.007823706,B
1259,ASV5540,0,0.000247751,0,0.008258356,B
1260,ASV5543,0,0.000221672,0,0.007389056,B
1261,ASV5544,0,0.000215152,0,0.00717173,B
1262,ASV5547,0,0.000208632,0,0.006954405,B
1263,ASV5548,0,0.000241231,0,0.008041031,B
1264,ASV5549,0,0.000208632,0,0.006954405,B
1265,ASV5550,0,0.000202112,0,0.00673708,B
1266,ASV5552,0,0.000202112,0,0.00673708,B
1267,ASV5554,0,0.000241231,0,0.008041031,B
1268,ASV5557,0,0.000221672,9.13E-05,0.010431608,B
1269,ASV5558,0,0.000208632,0,0.006954405,B
1270,ASV5564,0,0.000221672,0,0.007389056,B
1271,ASV5569,0,0.000215152,0,0.00717173,B
1272,ASV5570,0,0.00025427,0,0.008475681,B
1273,ASV5571,0,0.000202112,0,0.00673708,B
1274,ASV5572,0,0.000221672,0,0.007389056,B
1275,ASV5574,0,0.000221672,0.000143435,0.012170209,B
1276,ASV5576,0,0.000202112,0,0.00673708,B
1277,ASV5577,0,0.000208632,0,0.006954405,B
1278,ASV5579,0,0.000215152,0,0.00717173,B
1279,ASV5581,0,0.000208632,0,0.006954405,B
1280,ASV5582,0,0.000202112,0,0.00673708,B
1281,ASV5584,0,0.000215152,0,0.00717173,B
1282,ASV5585,0,0.000208632,0,0.006954405,B
1283,ASV5588,0,0.000202112,3.26E-05,0.007823706,B
1284,ASV5590,0,0.000202112,0.000136915,0.011300908,B
1285,ASV5593,0,0.000208632,0,0.006954405,B
1286,ASV5594,0,0.000208632,0,0.006954405,B
1287,ASV5595,0,0.000221672,0,0.007389056,B
1288,ASV5597,0,0.000202112,0,0.00673708,B
1289,ASV5599,0,0.000391185,0.000873647,0.042161081,C
1290,ASV56,0.000221672,0.000391185,0.000619377,0.041074456,C
1291,ASV5601,0,0.000182553,0.000293389,0.015864737,C
1292,ASV5605,0,0.000208632,0.000110836,0.010648933,B
1293,ASV5611,0,0.000456383,7.17E-05,0.017603338,B
1294,ASV5618,0,0.000215152,0,0.00717173,B
1295,ASV562,3.91E-05,0.002073282,0.001356109,0.115616986,B
1296,ASV5637,0,0.000202112,9.13E-05,0.009779632,B
1297,ASV5649,0,0.000202112,0.000241231,0.014778111,C
1298,ASV5685,0,0.000469422,0,0.015647412,B
1299,ASV5689,0,0.000625896,0.000169514,0.02651367,B
1300,ASV57,0.000443343,0.000893206,0.000567219,0.063458947,none
1301,ASV5719,0,0.000502021,4.56E-05,0.018255314,B
1302,ASV5720,0,0.000332507,0.000169514,0.016734037,B
1303,ASV574,0.000123875,0.000312948,0.00078889,0.04085713,C
1304,ASV5741,0,0.000130395,0.000208632,0.011300908,C
1305,ASV5758,0,0.000189073,0.000567219,0.025209719,C
1306,ASV578,1.96E-05,7.17E-05,0.000436824,0.017603338,C
1307,ASV58,0.000169514,0,0.000221672,0.01303951,C
1308,ASV5814,0,0.000104316,0.000345547,0.014995436,C
1309,ASV5834,0,0.000775851,1.30E-05,0.026296345,B
1310,ASV5844,0,9.78E-05,0.00026079,0.011952884,C
1311,ASV59,0.000189073,0.005281001,0.001466945,0.231233972,B
1312,ASV5940,0,0.000456383,0.00027383,0.024340418,B
1313,ASV6,0.026985265,0.000149954,4.56E-05,0.9060286,A
1314,ASV60,0.000169514,9.13E-05,0.000449863,0.023688443,C
1315,ASV6048,0,9.78E-05,0.001284392,0.046072934,C
1316,ASV6074,0,0.000717173,0,0.023905768,B
1317,ASV61,0.002327552,0,0,0.077585083,A
1318,ASV6142,0,0.000625896,1.30E-05,0.021297866,B
1319,ASV6146,0,0.000312948,0,0.010431608,B
1320,ASV62,0.000280349,0.000293389,0.000958404,0.051071413,C
1321,ASV6277,0,7.82E-05,0.000208632,0.009562307,C
1322,ASV6297,0,0.000469422,0,0.015647412,B
1323,ASV6299,0,6.52E-05,0.000221672,0.009562307,C
1324,ASV63,0.000149954,7.17E-05,0.000202112,0.014126136,none
1325,ASV64,0.000202112,0.00026079,0.000449863,0.030425523,none
1326,ASV6547,0,1.96E-05,0.000312948,0.011083583,C
1327,ASV656,3.26E-05,0.012309297,0.002105881,0.481592559,B
1328,ASV66,0.000723693,0,0,0.024123093,A
1329,ASV665,2.61E-05,0,0.000371626,0.013256835,C
1330,ASV666,6.52E-06,0,0.000651975,0.021949841,C
1331,ASV672,0,0,0.000299909,0.009996957,C
1332,ASV697,1.96E-05,0,0.000684574,0.023471117,C
1333,ASV7,0.026717955,0.000162994,0,0.896031643,A
1334,ASV715,0.000215152,0.006017734,0.001082279,0.243838832,B
1335,ASV738,1.96E-05,0.003331595,0.00106924,0.14734646,B
1336,ASV7505,0,0.000215152,0,0.00717173,B
1337,ASV78,0.000189073,0.000143435,0.039966097,1.343286826,C
1338,ASV7837,0,0.001701656,0,0.056721867,B
1339,ASV7838,0,0.000906246,0.000156474,0.035424001,B
1340,ASV7839,0,0.001277872,2.61E-05,0.043465032,B
1341,ASV7840,0,0.000573738,0,0.019124614,B
1342,ASV7841,0,0.000619377,0.000130395,0.024992394,B
1343,ASV7842,0,0.000488982,0,0.016299387,B
1344,ASV7843,0,0.000404225,0,0.01347416,B
1345,ASV7844,0,0.000475942,0,0.015864737,B
1346,ASV7845,0,0.000475942,0.000430304,0.030208198,B
1347,ASV7846,0,0.000404225,0,0.01347416,B
1348,ASV7847,0,0.000417264,0,0.01390881,B
1349,ASV7848,0,0.000436824,0.000156474,0.01977659,B
1350,ASV7849,0,0.000358587,0,0.011952884,B
1351,ASV7850,0,0.000371626,0,0.012387534,B
1352,ASV7851,0,0.000410745,0,0.013691485,B
1353,ASV7852,0,0.000423784,0,0.014126136,B
1354,ASV7853,0,0.000423784,0,0.014126136,B
1355,ASV7854,0,0.000397705,0,0.013256835,B
1356,ASV7855,0,0.000469422,0,0.015647412,B
1357,ASV7856,0,0.000443343,0,0.014778111,B
1358,ASV7857,0,0.000423784,0,0.014126136,B
1359,ASV7858,0,0.000410745,0,0.013691485,B
1360,ASV7859,0,0.000423784,0,0.014126136,B
1361,ASV7860,0,0.000430304,0,0.014343461,B
1362,ASV7861,0,0.000345547,0,0.011518234,B
1363,ASV7862,0,0.000404225,0,0.01347416,B
1364,ASV7863,0,0.000397705,0,0.013256835,B
1365,ASV7864,0,0.000312948,0,0.010431608,B
1366,ASV7865,0,0.000345547,0,0.011518234,B
1367,ASV7866,0,0.000352067,0,0.011735559,B
1368,ASV7867,0,0.000384666,0,0.012822185,B
1369,ASV7868,0,0.000397705,0,0.013256835,B
1370,ASV7869,0,0.000384666,0,0.012822185,B
1371,ASV7870,0,0.000352067,3.26E-05,0.012822185,B
1372,ASV7871,0,0.000358587,0.000782371,0.038031903,C
1373,ASV7872,0,0.000371626,0,0.012387534,B
1374,ASV7873,0,0.000345547,0,0.011518234,B
1375,ASV7874,0,0.000404225,0,0.01347416,B
1376,ASV7875,0,0.000325988,0,0.010866258,B
1377,ASV7876,0,0.000397705,0,0.013256835,B
1378,ASV7877,0,0.000319468,0,0.010648933,B
1379,ASV7878,0,0.000325988,0,0.010866258,B
1380,ASV7879,0,0.000280349,0,0.009344982,B
1381,ASV7880,0,0.000352067,0,0.011735559,B
1382,ASV7881,0,0.000371626,0,0.012387534,B
1383,ASV7882,0,0.000325988,0,0.010866258,B
1384,ASV7883,0,0.000286869,5.87E-05,0.011518234,B
1385,ASV7884,0,0.000312948,0.000104316,0.01390881,B
1386,ASV7885,0,0.000306428,0,0.010214283,B
1387,ASV7886,0,0.000306428,0,0.010214283,B
1388,ASV7887,0,0.000247751,0,0.008258356,B
1389,ASV7888,0,0.000306428,0,0.010214283,B
1390,ASV7889,0,0.000319468,0,0.010648933,B
1391,ASV7890,0,0.000280349,0.000671535,0.031729474,C
1392,ASV7891,0,0.00027383,0,0.009127657,B
1393,ASV7892,0,0.00027383,0.000247751,0.017386013,B
1394,ASV7893,0,0.00027383,0,0.009127657,B
1395,ASV7894,0,0.000456383,0,0.015212761,B
1396,ASV7895,0,0.00026731,0,0.008910332,B
1397,ASV7896,0,0.000234711,0,0.007823706,B
1398,ASV7897,0,0.000332507,0,0.011083583,B
1399,ASV7898,0,0.000306428,6.52E-06,0.010431608,B
1400,ASV7899,0,0.000345547,0.000149954,0.016516712,B
1401,ASV79,0.001447386,0,0,0.048246186,A
1402,ASV7900,0,0.00027383,0,0.009127657,B
1403,ASV7901,0,0.000247751,0,0.008258356,B
1404,ASV7902,0,0.000312948,0,0.010431608,B
1405,ASV7903,0,0.000704134,0.001036641,0.058025818,C
1406,ASV7904,0,0.000286869,0,0.009562307,B
1407,ASV7905,0,0.000319468,0,0.010648933,B
1408,ASV7906,0,0.000247751,0,0.008258356,B
1409,ASV7907,0,0.000293389,0,0.009779632,B
1410,ASV7908,0,0.000247751,0,0.008258356,B
1411,ASV7909,0,0.000286869,0,0.009562307,B
1412,ASV7910,0,0.000247751,0,0.008258356,B
1413,ASV7911,0,0.000293389,0,0.009779632,B
1414,ASV7912,0,0.00026731,0,0.008910332,B
1415,ASV7913,0,0.00027383,0,0.009127657,B
1416,ASV7914,0,0.000247751,0,0.008258356,B
1417,ASV7915,0,0.00027383,0,0.009127657,B
1418,ASV7916,0,0.00027383,0,0.009127657,B
1419,ASV7917,0,0.00026731,0,0.008910332,B
1420,ASV7918,0,0.000312948,0,0.010431608,B
1421,ASV7919,0,0.000241231,0,0.008041031,B
1422,ASV7920,0,0.000234711,0,0.007823706,B
1423,ASV7921,0,0.00025427,0,0.008475681,B
1424,ASV7922,0,0.00026079,0,0.008693006,B
1425,ASV7923,0,0.000293389,0,0.009779632,B
1426,ASV7924,0,0.000202112,0,0.00673708,B
1427,ASV7925,0,0.000228191,0,0.007606381,B
1428,ASV7926,0,0.000208632,0,0.006954405,B
1429,ASV7927,0,0.000228191,0,0.007606381,B
1430,ASV7928,0,0.000280349,0,0.009344982,B
1431,ASV7929,0,0.000221672,0,0.007389056,B
1432,ASV7930,0,0.000234711,0,0.007823706,B
1433,ASV7931,0,0.000280349,0,0.009344982,B
1434,ASV7932,0,0.00026731,0,0.008910332,B
1435,ASV7933,0,0.000221672,0,0.007389056,B
1436,ASV7934,0,0.000228191,0,0.007606381,B
1437,ASV7935,0,0.000221672,0,0.007389056,B
1438,ASV7936,0,0.00026079,0,0.008693006,B
1439,ASV7937,0,0.000228191,0,0.007606381,B
1440,ASV7938,0,0.000228191,0,0.007606381,B
1441,ASV7939,0,0.000208632,0,0.006954405,B
1442,ASV7941,0,0.000241231,0,0.008041031,B
1443,ASV7942,0,0.000221672,0,0.007389056,B
1444,ASV7943,0,0.000234711,0,0.007823706,B
1445,ASV7944,0,0.000228191,0,0.007606381,B
1446,ASV7945,0,0.000234711,0,0.007823706,B
1447,ASV7946,0,0.00025427,0,0.008475681,B
1448,ASV7948,0,0.000215152,0,0.00717173,B
1449,ASV7949,0,0.000247751,0,0.008258356,B
1450,ASV7950,0,0.00026079,0,0.008693006,B
1451,ASV7951,0,0.000286869,7.82E-05,0.012170209,B
1452,ASV7953,0,0.000228191,0,0.007606381,B
1453,ASV7954,0,0.00025427,0,0.008475681,B
1454,ASV7956,0,0.000247751,0,0.008258356,B
1455,ASV7957,0,0.000241231,0,0.008041031,B
1456,ASV7958,0,0.00026731,0,0.008910332,B
1457,ASV7959,0,0.000208632,0,0.006954405,B
1458,ASV7960,0,0.000234711,0,0.007823706,B
1459,ASV7962,0,0.00025427,0,0.008475681,B
1460,ASV7963,0,0.000208632,0,0.006954405,B
1461,ASV7965,0,0.000234711,0,0.007823706,B
1462,ASV7966,0,0.000215152,0,0.00717173,B
1463,ASV7967,0,0.000221672,0,0.007389056,B
1464,ASV7968,0,0.000215152,0,0.00717173,B
1465,ASV7969,0,0.000202112,0,0.00673708,B
1466,ASV7970,0,0.00025427,0,0.008475681,B
1467,ASV7971,0,0.000228191,0,0.007606381,B
1468,ASV7972,0,0.00025427,0,0.008475681,B
1469,ASV7973,0,0.000202112,0,0.00673708,B
1470,ASV7974,0,0.000228191,0,0.007606381,B
1471,ASV7975,0,0.000202112,0,0.00673708,B
1472,ASV7976,0,0.000208632,0,0.006954405,B
1473,ASV7978,0,0.00026079,0,0.008693006,B
1474,ASV7979,0,0.000241231,0,0.008041031,B
1475,ASV7980,0,0.000234711,0,0.007823706,B
1476,ASV7981,0,0.000247751,0,0.008258356,B
1477,ASV7982,0,0.000215152,0,0.00717173,B
1478,ASV7983,0,0.000215152,0,0.00717173,B
1479,ASV7984,0,0.000202112,0,0.00673708,B
1480,ASV7985,0,0.000221672,0,0.007389056,B
1481,ASV7986,0,0.000215152,0,0.00717173,B
1482,ASV7987,0,0.000215152,0,0.00717173,B
1483,ASV7988,0,0.000228191,0,0.007606381,B
