,OTUs,A,B,C,size,Class
968,ASV6285,0,0.000541468,0,0.018048923,B
969,ASV6286,0,0.000519047,0,0.017301555,B
970,ASV6287,0,0.000510078,0,0.017002608,B
971,ASV6288,0,0.000493262,0,0.016442083,B
972,ASV6289,0,0.000504473,0,0.016815766,B
973,ASV6290,0,0.000499989,0,0.016666293,B
974,ASV6291,0,0.000431605,0,0.014386822,B
975,ASV6292,0,0.000429363,0,0.014312086,B
976,ASV6293,0,0.000429363,0,0.014312086,B
977,ASV6294,0,0.000443936,0,0.014797874,B
978,ASV6295,0,0.000430484,0,0.014349454,B
979,ASV6296,0,0.00041591,2.24E-06,0.013938402,B
980,ASV6297,0,0.00040582,0,0.01352735,B
981,ASV6298,0,0.000428242,0,0.014274717,B
982,ASV6299,0,0.000417031,0,0.013901034,B
983,ASV63,0.000860967,0,0,0.028698908,A
984,ASV6300,0,0.000385642,0,0.012854719,B
985,ASV6301,0,0.00039461,0,0.013153666,B
986,ASV6302,0,0.000399094,0,0.01330314,B
987,ASV6303,0,0.000378915,0,0.012630509,B
988,ASV6304,0,0.000383399,0,0.012779983,B
989,ASV6305,0,0.000387884,0.000708504,0.036546266,C
990,ASV6306,0,0.000376673,0,0.012555772,B
991,ASV6307,0,0.000345284,0,0.011509458,B
992,ASV6308,0,0.000375552,0,0.012518404,B
993,ASV6309,0,0.00035201,1.12E-06,0.011771037,B
994,ASV6310,0,0.000341921,0,0.011397353,B
995,ASV6311,0,0.000454026,0,0.01513419,B
996,ASV6312,0,0.000326226,0,0.010874196,B
997,ASV6313,0,0.000311652,0,0.010388407,B
998,ASV6314,0,0.000332952,0,0.011098406,B
999,ASV6315,0,0.000322863,0,0.010762091,B
1000,ASV6316,0,0.000318379,0,0.010612617,B
1001,ASV6317,0,0.000325105,0,0.010836827,B
1002,ASV6318,0,0.000334073,0,0.011135774,B
1003,ASV6319,0,0.000313894,0,0.010463144,B
1004,ASV6320,0,0.000320621,0,0.010687354,B
1005,ASV6321,0,0.000304926,0,0.010164197,B
1006,ASV6322,0,0.000295957,0,0.00986525,B
1007,ASV6323,0,0.000301563,0,0.010052092,B
1008,ASV6324,0,0.000303805,0,0.010126828,B
1009,ASV6325,0,0.000311652,0,0.010388407,B
1010,ASV6326,0,0.000294836,0,0.009827881,B
1011,ASV6327,0,0.000304926,0,0.010164197,B
1012,ASV6328,0,0.000317257,0,0.010575249,B
1013,ASV6329,0,0.000289231,0,0.009641039,B
1014,ASV633,0.011787852,0.001616556,0.000428242,0.461088316,A
1015,ASV6330,0,0.001123293,0.00030941,0.047756777,B
1016,ASV6331,0,0.000297079,0,0.009902618,B
1017,ASV6332,0,0.000856483,0,0.028549435,B
1018,ASV6333,0,0.000284747,1.12E-06,0.009528934,B
1019,ASV6334,0,0.000294836,0,0.009827881,B
1020,ASV6335,0,0.00028811,0,0.009603671,B
1021,ASV6336,0,0.0002982,0.000519047,0.027241542,C
1022,ASV6337,0,0.000278021,0,0.009267356,B
1023,ASV6338,0,0.000272415,0,0.009080514,B
1024,ASV6339,0,0.000282505,0,0.009416829,B
1025,ASV6340,0,0.000294836,0,0.009827881,B
1026,ASV6341,0,0.000273536,0,0.009117882,B
1027,ASV6342,0,0.000265689,7.29E-05,0.011285248,B
1028,ASV6343,0,0.00026681,0,0.008893672,B
1029,ASV6344,0,0.000267931,0,0.00893104,B
1030,ASV6345,0,0.000269052,0,0.008968409,B
1031,ASV6346,0,0.0002556,0,0.008519988,B
1032,ASV6347,0,0.000263447,0,0.008781567,B
1033,ASV6348,0,0.000261205,0,0.00870683,B
1034,ASV6349,0,0.000261205,0,0.00870683,B
1035,ASV6350,0,0.000257842,0,0.008594725,B
1036,ASV6351,0,0.000251115,0,0.008370515,B
1037,ASV6352,0,0.000261205,0,0.00870683,B
1038,ASV6353,0,0.00024551,0,0.008183673,B
1039,ASV6354,0,0.000252236,0,0.008407883,B
1040,ASV6355,0,0.000243268,0.000238784,0.016068399,B
1041,ASV6356,0,0.0002556,0,0.008519988,B
1042,ASV6357,0,0.000248873,0,0.008295778,B
1043,ASV6358,0,0.0002556,0,0.008519988,B
1044,ASV6359,0,0.000244389,0.000209637,0.01513419,B
1045,ASV6360,0,0.000246631,0.000274658,0.017376292,C
1046,ASV6361,0,0.000246631,0,0.008221041,B
1047,ASV6362,0,0.000238784,0,0.007959463,B
1048,ASV6363,0,0.000238784,0,0.007959463,B
1049,ASV6364,0,0.000238784,0,0.007959463,B
1050,ASV6365,0,0.000236542,0,0.007884726,B
1051,ASV6366,0,0.000239905,0,0.007996831,B
1052,ASV6367,0,0.000223089,0,0.007436306,B
1053,ASV6368,0,0.000229815,0,0.007660516,B
1054,ASV6369,0,0.000229815,0,0.007660516,B
1055,ASV6370,0,0.000236542,0,0.007884726,B
1056,ASV6371,0,0.000221968,0,0.007398937,B
1057,ASV6372,0,0.000218605,2.80E-05,0.008221041,B
1058,ASV6373,0,0.000238784,0,0.007959463,B
1059,ASV6374,0,0.000221968,0,0.007398937,B
1060,ASV6375,0,0.000229815,0.000515684,0.024849966,C
1061,ASV6376,0,0.000220847,0,0.007361569,B
1062,ASV6377,0,0.000227573,0,0.007585779,B
1063,ASV6378,0,0.000215242,0,0.007174727,B
1064,ASV6379,0,0.000226452,3.14E-05,0.008594725,B
1065,ASV6380,0,0.000213,0,0.00709999,B
1066,ASV6381,0,0.000210758,0,0.007025254,B
1067,ASV6382,0,0.000210758,0,0.007025254,B
1068,ASV6383,0,0.000217484,0,0.007249464,B
1069,ASV6385,0,0.00020291,0,0.006763675,B
1070,ASV6386,0,0.000201789,0,0.006726307,B
1071,ASV6387,0,0.000210758,0.000217484,0.014274717,C
1072,ASV6389,0,0.000201789,0,0.006726307,B
1073,ASV6390,0,0.000201789,0,0.006726307,B
1074,ASV64,0.00130154,8.97E-06,0.000505594,0.060536759,A
1075,ASV6424,0,0.000159189,0.000466357,0.02085155,C
1076,ASV645,0.00039461,0.001422614,0.000741015,0.08527462,B
1077,ASV6478,0,0.000118831,0.000308289,0.014237349,C
1078,ASV65,0.000837425,0,0.00024551,0.036097845,A
1079,ASV6506,0,5.27E-05,0.000600883,0.02178576,C
1080,ASV654,0.000232058,0.002906885,0.002987601,0.204218142,none
1081,ASV6548,0,8.97E-06,0.000817246,0.027540489,C
1082,ASV6571,0,0.000409184,0.00163225,0.068047802,C
1083,ASV66,0.000454026,0,0,0.01513419,A
1084,ASV660,3.36E-06,0.000636757,0,0.021337339,B
1085,ASV6640,0,0.000346405,0,0.011546826,B
1086,ASV6643,0,0.000417031,0,0.013901034,B
1087,ASV6679,0,1.12E-06,0.000559404,0.018684185,C
1088,ASV6686,0,0.000378915,1.12E-06,0.012667877,B
1089,ASV6699,0,1.12E-06,0.000524652,0.017525765,C
1090,ASV67,0.000939441,0.000258963,0.000710746,0.063638334,none
1091,ASV6708,0,4.48E-06,0.000652452,0.021897865,C
1092,ASV6714,0,0.000347526,0,0.011584195,B
1093,ASV6747,0,1.12E-06,0.000523531,0.017488397,C
1094,ASV6749,0,0.000356494,0,0.011883142,B
1095,ASV6768,0,0.000526894,0,0.017563134,B
1096,ASV678,0.000485415,0,1.12E-06,0.016217873,A
1097,ASV679,0.000337436,3.14E-05,0.000104258,0.015769452,A
1098,ASV68,0.000755588,3.36E-06,4.37E-05,0.026755753,A
1099,ASV69,0.000803794,0.000677115,0.0002343,0.057173606,none
1100,ASV6910,0,0.001603103,0.000227573,0.061022548,B
1101,ASV6911,0,0.001425977,0.00117374,0.08665725,B
1102,ASV6912,0,0.001022399,6.73E-06,0.034304164,B
1103,ASV6913,0,0.000969709,0,0.03232364,B
1104,ASV6914,0,0.000955136,0,0.031837851,B
1105,ASV6915,0,0.00085312,7.85E-06,0.028698908,B
1106,ASV6916,0,0.000830699,0,0.027689962,B
1107,ASV6917,0,0.000829578,0,0.027652594,B
1108,ASV6918,0,0.000818367,1.12E-06,0.027316278,B
1109,ASV6919,0,0.000811641,0,0.0270547,B
1110,ASV6920,0,0.000733167,0,0.024438914,B
1111,ASV6921,0,0.000742136,0,0.024737861,B
1112,ASV6922,0,0.000707383,0,0.023579441,B
1113,ASV6923,0,0.000743257,0,0.024775229,B
1114,ASV6924,0,0.000698415,0,0.023280494,B
1115,ASV6925,0,0.000631152,2.24E-06,0.021113129,B
1116,ASV6926,0,0.00061882,0,0.02062734,B
1117,ASV6927,0,0.000608731,1.12E-06,0.020328393,B
1118,ASV6928,0,0.000587431,1.12E-06,0.019618394,B
1119,ASV6929,0,0.000590794,2.24E-06,0.019767868,B
1120,ASV6930,0,0.000584068,0,0.019468921,B
1121,ASV6931,0,0.000566131,0,0.018871027,B
1122,ASV6932,0,0.000541468,0,0.018048923,B
1123,ASV6933,0,0.000524652,0,0.017488397,B
1124,ASV6934,0,0.000532499,0,0.017749976,B
1125,ASV6935,0,0.000498868,0,0.016628925,B
1126,ASV6936,0,0.000516805,0,0.017226819,B
1127,ASV6937,0,0.000515684,0,0.01718945,B
1128,ASV6938,0,0.000450663,0,0.015022085,B
1129,ASV6939,0,0.000454026,4.48E-06,0.015283663,B
1130,ASV6940,0,0.000462994,0,0.015433137,B
1131,ASV6941,0,0.00047981,0,0.015993662,B
1132,ASV6942,0,0.000464115,0,0.015470505,B
1133,ASV6943,0,0.000464115,0,0.015470505,B
1134,ASV6944,0,0.000431605,0,0.014386822,B
1135,ASV6945,0,0.000439452,0,0.014648401,B
1136,ASV6946,0,0.000441694,0,0.014723138,B
1137,ASV6947,0,0.000440573,1.12E-06,0.014723138,B
1138,ASV6948,0,0.000446178,0,0.014872611,B
1139,ASV6949,0,0.000442815,0,0.014760506,B
1140,ASV6950,0,0.000420394,0,0.014013139,B
1141,ASV6951,0,0.000423757,0,0.014125244,B
1142,ASV6952,0,0.000450663,0,0.015022085,B
1143,ASV6953,0,0.000421515,0,0.014050507,B
1144,ASV6954,0,0.00042712,0,0.014237349,B
1145,ASV6955,0,0.000412547,0,0.01375156,B
1146,ASV6956,0,0.00041591,0,0.013863665,B
1147,ASV6957,0,0.000433847,1.12E-06,0.014498928,B
1148,ASV6958,0,0.000425999,7.85E-06,0.014461559,B
1149,ASV6959,0,0.000410305,0,0.013676823,B
1150,ASV6960,0,0.000414789,0,0.013826297,B
1151,ASV6961,0,0.000410305,0,0.013676823,B
1152,ASV6962,0,0.000397973,0,0.013265771,B
1153,ASV6963,0,0.000390126,0,0.013004193,B
1154,ASV6964,0,0.000410305,0,0.013676823,B
1155,ASV6965,0,0.000406942,0,0.013564718,B
1156,ASV6966,0,0.000393489,0,0.013116298,B
1157,ASV6967,0,0.00039461,0,0.013153666,B
1158,ASV6968,0,0.000403578,0,0.013452613,B
1159,ASV6969,0,0.000402457,0,0.013415245,B
1160,ASV6970,0,0.000374431,0,0.012481036,B
1161,ASV6971,0,0.000399094,0,0.01330314,B
1162,ASV6972,0,0.000376673,0,0.012555772,B
1163,ASV6973,0,0.000374431,0,0.012481036,B
1164,ASV6974,0,0.000365463,0,0.012182089,B
1165,ASV6975,0,0.000368826,0,0.012294194,B
1166,ASV6976,0,0.00035201,0,0.011733668,B
1167,ASV6977,0,0.0003621,2.24E-06,0.01214472,B
1168,ASV6978,0,0.000353131,0,0.011771037,B
1169,ASV6979,0,0.000363221,0,0.012107352,B
1170,ASV6980,0,0.000350889,0,0.0116963,B
1171,ASV6981,0,0.000355373,0,0.011845773,B
1172,ASV6982,0,0.000377794,0,0.012593141,B
1173,ASV6983,0,0.000356494,0,0.011883142,B
1174,ASV6984,0,0.000355373,5.61E-06,0.012032615,B
1175,ASV6985,0,0.000358736,0,0.011957878,B
1176,ASV6986,0,0.000336315,0,0.011210511,B
1177,ASV6987,0,0.000368826,0,0.012294194,B
1178,ASV6988,0,0.000353131,0,0.011771037,B
1179,ASV6989,0,0.000325105,0,0.010836827,B
1180,ASV6990,0,0.000332952,1.12E-06,0.011135774,B
1181,ASV6991,0,0.000331831,0,0.011061037,B
1182,ASV6992,0,0.000327347,0,0.010911564,B
1183,ASV6993,0,0.000343042,0,0.011434721,B
1184,ASV6994,0,0.000334073,0,0.011135774,B
1185,ASV6995,0,0.000336315,0,0.011210511,B
1186,ASV6996,0,0.000345284,0,0.011509458,B
1187,ASV6997,0,0.000348647,0,0.011621563,B
1188,ASV6998,0,0.000339678,0,0.011322616,B
1189,ASV6999,0,0.000328468,0,0.010948932,B
1190,ASV7,0.038835452,0.000529136,0.000422636,1.326240817,A
1191,ASV70,0.00167485,0.001830676,0.000186094,0.123054042,none
1192,ASV7000,0,0.000308289,0,0.010276302,B
1193,ASV7001,0,0.000318379,0,0.010612617,B
1194,ASV7002,0,0.000318379,0,0.010612617,B
1195,ASV7003,0,0.000316136,2.24E-06,0.010612617,B
1196,ASV7004,0,0.000312773,0,0.010425775,B
1197,ASV7005,0,0.000328468,0,0.010948932,B
1198,ASV7006,0,0.000303805,0,0.010126828,B
1199,ASV7007,0,0.000299321,0,0.009977355,B
1200,ASV7008,0,0.000290352,0,0.009678408,B
1201,ASV7009,0,0.000275779,0,0.009192619,B
1202,ASV7010,0,0.000275779,0,0.009192619,B
1203,ASV7011,0,0.000279142,0,0.009304724,B
1204,ASV7012,0,0.000286989,0,0.009566303,B
1205,ASV7013,0,0.000282505,0,0.009416829,B
1206,ASV7014,0,0.0002769,0,0.009229987,B
1207,ASV7015,0,0.000274658,0,0.009155251,B
1208,ASV7016,0,0.000272415,0,0.009080514,B
1209,ASV7017,0,0.000252236,1.12E-06,0.008445252,B
1210,ASV7018,0,0.000253358,0,0.008445252,B
1211,ASV7019,0,0.000252236,1.12E-06,0.008445252,B
1212,ASV7020,0,0.000246631,0,0.008221041,B
1213,ASV7021,0,0.000220847,0,0.007361569,B
1214,ASV7022,0,0.000248873,0,0.008295778,B
1215,ASV7023,0,0.000239905,0.001904666,0.071485692,C
1216,ASV7024,0,0.000232058,0,0.007735253,B
1217,ASV7025,0,0.000233179,0,0.007772621,B
1218,ASV7026,0,0.000218605,2.24E-06,0.007361569,B
1219,ASV7027,0,0.000205152,0,0.006838412,B
1220,ASV7028,0,0.000200668,0,0.006688938,B
1221,ASV7029,0,0.000209637,0,0.006987885,B
1222,ASV7030,0,0.000200668,0,0.006688938,B
1223,ASV7031,0,0.000230937,0,0.007697884,B
1224,ASV7032,0,0.000205152,0,0.006838412,B
1225,ASV7033,0,0.000216363,0,0.007212095,B
1226,ASV7034,0,0.000207394,0,0.006913148,B
1227,ASV7035,0,0.000204031,0,0.006801043,B
1228,ASV7036,0,0.00020291,0,0.006763675,B
1229,ASV7037,0,0.000214121,0,0.007137359,B
1230,ASV7038,0,0.000201789,0,0.006726307,B
1231,ASV71,0.000764557,3.36E-06,0,0.025597333,A
1232,ASV719,0.000257842,0.002106455,0,0.078809892,B
1233,ASV72,0.004318289,0.02573597,0.011879778,1.397801245,B
1234,ASV7227,0,2.24E-06,0.000947288,0.031651009,C
1235,ASV73,0.000749983,0.00163225,0.001619919,0.133405081,none
1236,ASV7328,0,1.12E-06,0.000983162,0.032809429,C
1237,ASV7335,0,1.12E-06,0.000376673,0.012593141,C
1238,ASV7358,0,1.12E-06,0.001019035,0.034005217,C
1239,ASV7362,0,1.12E-06,0.000709625,0.023691547,C
1240,ASV7390,0,0,0.000424878,0.014162612,C
1241,ASV7394,0,1.12E-06,0.000679357,0.022682601,C
1242,ASV74,0.001025762,0,0,0.034192058,A
1243,ASV7402,0,0,0.000961862,0.032062061,C
1244,ASV7418,0,1.12E-06,0.001664761,0.055529398,C
1245,ASV746,0.000390126,0,0,0.013004193,A
1246,ASV75,0.002502186,0.003761126,0.001072846,0.244538613,B
1247,ASV750,1.12E-06,0.000349768,0.001559382,0.063675702,C
1248,ASV7531,0,0,0.001160288,0.038676263,C
1249,ASV7550,0,0,0.000643483,0.021449444,C
1250,ASV7565,0,0,0.001051546,0.035051531,C
1251,ASV757,0.000372189,0.000108742,0.001212977,0.056463607,C
1252,ASV76,0.006107486,0.004428152,0.003142306,0.455931481,none
1253,ASV7615,0,0,0.000786978,0.026232596,C
1254,ASV7673,0,0,0.002099729,0.069990957,C
1255,ASV77,0.000717473,3.59E-05,0.000428242,0.039386262,A
1256,ASV7702,0,0,0.002272371,0.075745686,C
1257,ASV7706,0,0,0.002040313,0.068010433,C
1258,ASV7709,0,0,0.000844151,0.028138383,C
1259,ASV7712,0,0,0.001397951,0.046598357,C
1260,ASV7753,0,0,0.001030246,0.034341532,C
1261,ASV78,0.000997735,0.000341921,0.000122195,0.048728354,A
1262,ASV7876,0,0,0.001348624,0.044954149,C
1263,ASV79,0.000979799,3.14E-05,0.000311652,0.044094677,A
1264,ASV790,1.12E-06,7.29E-05,0.000693931,0.025597333,C
1265,ASV7981,0,0,0.005464003,0.182133435,C
1266,ASV8,0.00633506,0,0,0.211168658,A
1267,ASV80,0.000699536,0,0,0.023317863,A
1268,ASV800,1.12E-06,0.000438331,0,0.014648401,B
1269,ASV8058,0,0,0.002745454,0.091515138,C
1270,ASV807,0.000523531,0,1.12E-06,0.017488397,A
1271,ASV8076,0,0,0.000655815,0.021860496,C
1272,ASV8077,0,0,0.000954014,0.031800483,C
1273,ASV8094,0,0,0.00120513,0.040170998,C
1274,ASV81,0.000658057,0,0.000605368,0.042114153,A
1275,ASV8103,0,0,0.000707383,0.023579441,C
1276,ASV8106,0,0,0.001321719,0.044057308,C
1277,ASV8128,0,0,0.000523531,0.017451029,C
1278,ASV818,0.000503352,0.00016031,0,0.022122075,A
1279,ASV8188,0,0,0.001007825,0.033594165,C
1280,ASV82,0.001179346,0.000697294,0.000357615,0.074475161,A
1281,ASV8205,0,0,0.00246407,0.082135677,C
1282,ASV8208,0,0,0.000280263,0.009342092,C
1283,ASV821,0.000484294,0,1.12E-06,0.016180504,A
1284,ASV822,1.12E-06,0.000721957,0.000109863,0.027764699,B
1285,ASV8240,0,0,0.000412547,0.01375156,C
1286,ASV8248,0,0,0.000659178,0.021972602,C
1287,ASV83,0.000877783,1.23E-05,3.14E-05,0.0307168,A
1288,ASV8300,0,0,0.000724199,0.024139967,C
1289,ASV8345,0,0,0.002206229,0.073540952,C
1290,ASV84,0.000635636,2.24E-06,3.81E-05,0.022533127,A
1291,ASV8474,0,0,0.000709625,0.023654178,C
1292,ASV85,0.000693931,6.28E-05,0.003332885,0.136319813,C
1293,ASV8579,0,0,0.000758952,0.025298386,C
1294,ASV86,0.000736531,1.12E-05,8.86E-05,0.027876804,A
1295,ASV8608,0,0,0.000513441,0.017114713,C
1296,ASV87,0.000762315,0.000457389,0.000623304,0.0614336,none
1297,ASV876,0.000168158,0.000860967,0.000653573,0.056089923,B
1298,ASV879,0,0.000221968,0,0.007398937,B
1299,ASV88,0.002298155,0.002453981,0.007865295,0.420581003,C
1300,ASV887,1.12E-06,0.000683841,0.000962983,0.054931504,C
1301,ASV89,0.000902446,3.36E-05,0.001374409,0.07701621,C
1302,ASV8918,0,0,0.001064999,0.035499951,C
1303,ASV8972,0,0,0.000969709,0.03232364,C
1304,ASV8980,0,0,0.00120513,0.040170998,C
1305,ASV8999,0,0,0.000480931,0.016031031,C
1306,ASV9,0.005560413,0.001530235,0.003018991,0.33698796,A
1307,ASV90,0.003567185,0.004851909,0.007062622,0.516057189,none
1308,ASV9076,0,0,0.000529136,0.017637871,C
1309,ASV9088,0,0,0.000417031,0.013901034,C
1310,ASV91,0.002900159,0.002107576,0.002395686,0.246780715,none
1311,ASV92,0.000754467,0,0,0.025148913,A
1312,ASV9211,0,0,0.000201789,0.006726307,C
1313,ASV9236,0,0,0.000734288,0.024476282,C
1314,ASV93,0.000736531,1.68E-05,0.001094146,0.061583074,C
1315,ASV938,0.000511199,0,0,0.017039977,A
1316,ASV939,0.000449541,0,0,0.014984716,A
1317,ASV94,0.000343042,0,0,0.011434721,A
1318,ASV940,0.000408063,0.002216318,0.001532477,0.138561916,B
1319,ASV941,0.000423757,0.00105603,0.000901325,0.079370418,none
1320,ASV942,0.00186655,0.000385642,0.006091792,0.278132777,C
1321,ASV943,0.000389005,5.49E-05,5.72E-05,0.016703661,A
1322,ASV944,0.000321742,0,0,0.010724722,A
1323,ASV945,0.000348647,3.70E-05,0,0.012854719,A
1324,ASV946,0.001244367,5.72E-05,0.000913657,0.073839899,A
1325,ASV947,0.000668146,0.000112105,0.000238784,0.033967848,A
1326,ASV9478,0,0,0.003984216,0.132807187,C
1327,ASV948,0.000328468,0,0.000112105,0.014685769,A
1328,ASV9481,0,0,0.000786978,0.026232596,C
1329,ASV949,0.000251115,0,0.000507836,0.025298386,C
1330,ASV95,0.000708504,4.48E-06,0.000114347,0.027577857,A
1331,ASV950,0.000272415,0,4.04E-05,0.010425775,A
1332,ASV951,0.000261205,0,0,0.00870683,A
1333,ASV952,0.000237663,0,0,0.007922094,A
1334,ASV953,0.000908051,0.000519047,0.00132284,0.091664611,none
1335,ASV954,0.000271294,7.74E-05,7.51E-05,0.014125244,A
1336,ASV955,0.00083182,0,0,0.02772733,A
1337,ASV956,0.000239905,0,0,0.007996831,A
1338,ASV957,0.000243268,0,0,0.008108936,A
1339,ASV958,0.000290352,0,1.12E-06,0.009715776,A
1340,ASV959,0.000241026,0,5.61E-06,0.008221041,A
1341,ASV96,0.000985404,0.000124437,0.000751104,0.062031494,A
1342,ASV960,0.000223089,0,0,0.007436306,A
1343,ASV961,0.00022421,0,0,0.007473674,A
1344,ASV962,0.000456268,0.001175983,0,0.054408347,B
1345,ASV963,0.000209637,9.64E-05,0,0.010201565,A
1346,ASV9635,0,0,0.000525773,0.017525765,C
1347,ASV964,0.000206273,0,0,0.00687578,A
1348,ASV965,0.000243268,0.000180489,1.12E-06,0.014162612,A
1349,ASV967,0.000216363,0,0,0.007212095,A
1350,ASV968,0.000317257,0.000688325,0,0.033519428,B
1351,ASV969,0.000252236,1.79E-05,0,0.009005777,A
1352,ASV97,0.000579583,0,3.36E-06,0.019431552,A
1353,ASV971,0.000228694,0.000632273,0,0.028698908,B
1354,ASV972,0.00024551,0,0,0.008183673,A
1355,ASV973,0.000460752,0.000136768,1.12E-06,0.01995471,A
1356,ASV974,0.001683819,0.000847515,0,0.084377779,A
1357,ASV977,0.000428242,0.000392368,0,0.027353647,A
1358,ASV979,0.000186094,0.001543687,0.003356427,0.169540294,C
1359,ASV98,0.000595278,0,0,0.019842604,A
1360,ASV981,0.00030941,0.000281384,0,0.019693131,A
1361,ASV982,0.000475326,0.000297079,0.000687204,0.048653618,none
1362,ASV983,0.000216363,0.0003621,1.12E-06,0.019319447,B
1363,ASV984,0.0001917,0.000297079,0.000987646,0.049214143,C
1364,ASV986,0.000136768,0,0.00467142,0.160272939,C
1365,ASV99,0.000904688,0.000328468,8.18E-05,0.043833098,A
1366,ASV990,0.000151342,0.000619941,0,0.025709439,B
1367,ASV991,0.00018161,0.000365463,0,0.018235765,B
1368,ASV995,0.000169279,0.001469698,0,0.054632557,B
1369,ASV996,0.005592924,0.012583799,0.00324208,0.713960076,B
